video_id,title,channel,published_at,time_bin
qOS-uoTYYXA,“The Education System:Preparing Students for the Future or the Past?” | Kamola Zayniyeva | TEDxTSUOS,TEDx,2025-05-15 15:04:49+00:00,2020+
LmWmmtMLrZ4,The Art of Simplicity and Spontaneity | Kanth Risa | TEDxEThames College,TEDx,2025-05-15 15:04:41+00:00,2020+
cH5DKOHsGRU,The Magic of Small Acts of Kindness | Srinivas BNS | TEDxEThames College,TEDx,2025-05-15 15:04:39+00:00,2020+
ogUUhxcz-Ho,Project Me: From Rock Bottom to Reinvention | Priya Vajpeyi | TEDxGL Bajaj,TEDx,2025-05-15 15:02:24+00:00,2020+
r58Srouu02c,The Pond Man of India: One Drop at a Time | Ramveer Tanwar | TEDxGL Bajaj,TEDx,2025-05-15 15:02:05+00:00,2020+
oFuWjomcA90,Project Me: The Gift of G.O.L.D. | Deepti Tomar | TEDxGL Bajaj,TEDx,2025-05-15 15:01:54+00:00,2020+
jknioyyCCCE,From Toy Tinkerer to Humanoid Innovator: A Journey into Robotics | Nishant Sharma | TEDxGL Bajaj,TEDx,2025-05-15 15:01:47+00:00,2020+
GKCkwOdFqxE,"Entrepreneurship Is Resilience, Not Just Ideas | Nachiket Bhatia | TEDxGL Bajaj",TEDx,2025-05-15 15:00:37+00:00,2020+
d99rPSaae1M,Trending Tragedies | Valery Gutierrez | TEDxJenks Youth,TEDx,2025-05-15 14:57:33+00:00,2020+
6_z9is4FcFs,How we can save more birds | Tej Beniwal | TEDxJenks Youth,TEDx,2025-05-15 14:57:26+00:00,2020+
l_pDHyg3YpM,What does 'home' mean to you? | Madison Krumins | TEDxUofM,TEDx,2025-05-15 14:56:08+00:00,2020+
KRAQ_bVA9xA,How Art Helped Me Speak When I Felt Invisible | Michelle Magege | TEDxEvergreen Schools Youth,TEDx,2025-05-15 14:55:48+00:00,2020+
Ixq0H1OajiM,"“I’m 16, I Build with AI—And It’s Not the Enemy” | Paul Fruitful | TEDxEvergreen Schools Youth",TEDx,2025-05-15 14:55:40+00:00,2020+
2qxYb7VJtpI,Como 9 empresas da carne e da soja podem reduzir o desmatamento | Aline Soterroni | TEDxAmazônia,TEDx,2025-05-15 14:54:16+00:00,2020+
aak2rKN7gjI,Anii și bolovanii | Șerban Țigănaș | TEDxUMFST,TEDx,2025-05-15 14:53:57+00:00,2020+
bvkyq4eFQuM,Musica Ricercata | Gabriel Bebeșelea | TEDxUMFST,TEDx,2025-05-15 14:53:38+00:00,2020+
j1ULHO_mN0k,The Limitations of Ceteris Paribus | Muhammad Madih | TEDxThe Queens School Chester,TEDx,2025-05-15 14:47:59+00:00,2020+
edRtKPZ7AQg,Why not knowing your career path is your superpower | Lynsey Hyslop | TEDxThe Queens School Chester,TEDx,2025-05-15 14:47:39+00:00,2020+
GQhNlGxJnis,Beyond the Rote: Unlocking True Potential in Indian Classrooms | Mekin Maheshwari | TEDxMAIS,TEDx,2025-05-15 14:47:04+00:00,2020+
j8PkoY8mqKE,"Claiming the Narrative: Truth, Power, and the Fight for Autonomy. | Pooja Prasanna | TEDxMAIS",TEDx,2025-05-15 14:46:45+00:00,2020+
PcemUprUZ9U,9 Life Lessons of an Accidental Entrepreneur   | Dr. Sunita Maheshwari | TEDxMAIS,TEDx,2025-05-15 14:46:37+00:00,2020+
J_crdya9Np8,How Can We Shape a Future ForHer? From Tradition to Transformation | Neha Bagaria | TEDxMAIS,TEDx,2025-05-15 14:46:30+00:00,2020+
6DWPu9UHe5o,How to fight billion-dollar companies #shorts #tedx,TEDx,2025-05-14 17:00:08+00:00,2020+
u_F6azldLTo,Why Serendipity Might Be the Real Key to Success | Dennis Geelen | TEDxOshawa,TEDx,2025-05-14 15:55:47+00:00,2020+
ePRrIb1NCkw,"Why you (yes, you) should start selling your skills | Teresa (Misty) Santos | TEDxOshawa",TEDx,2025-05-14 15:55:40+00:00,2020+
M2qkkX1qm-o,Permission to Pause: Radical Self-Love as the Antidote to Overdoing | Francesca Facio | TEDxOshawa,TEDx,2025-05-14 15:55:18+00:00,2020+
Qa0n_BTzAeY,Stop chasing work-life balance — do this instead | Steven Langer | TEDxOshawa,TEDx,2025-05-14 15:54:47+00:00,2020+
Ay5f9zGVYE4,Why we need to rethink homelessness | Stan Zalewski | TEDxOshawa,TEDx,2025-05-14 15:54:32+00:00,2020+
ln-ubEdlwOU,"Preventing knife crime starts with listening, not fear | Mel Standbrook | TEDxBrayford Pool",TEDx,2025-05-14 15:52:28+00:00,2020+
QrhS0G7GTy0,Is AI Fuelling a New Climate Crisis? | Stuart Clark | TEDxBrayford Pool,TEDx,2025-05-14 15:52:15+00:00,2020+
04ZOMjoa9ug,How we built an emergency support system for Ukraine | Jane Davydiuk | TEDxBrayford Pool,TEDx,2025-05-14 15:51:42+00:00,2020+
fR3LwhJsad0,A Bag's Journey  | Megan Candice | TEDxWestminster School,TEDx,2025-05-14 15:34:07+00:00,2020+
ZuTRi1Bp_rc,Artistic Expression as an Emotional Outlet | Mariana Madero | TEDxColegio Merici Youth,TEDx,2025-05-14 15:33:54+00:00,2020+
9cy7t_1on0Y,"One Nigeria, Many Cultures | MUHAMMED KERIM KORKMAZ | TEDxNTICAbujaYouth",TEDx,2025-05-14 15:33:35+00:00,2020+
lq4qfI_Fkkg,Tailors Are Superheroes: Here’s Why | AMINA DARMA | TEDxNTICAbujaYouth,TEDx,2025-05-14 15:32:32+00:00,2020+
4BZaFQPeGZU,El futuro de la medicina se imprime en 3D | Kevin Las Heras | TEDxVitoriaGasteiz,TEDx,2025-05-14 15:30:53+00:00,2020+
DJYTVDS7KwA,La nueva propaganda no grita: susurra | Miguel García Álvarez | TEDxVitoriaGasteiz,TEDx,2025-05-14 15:30:32+00:00,2020+
POf6YvERPtU,Del meme al Congreso: el discurso incel ya está aquí | Jéssica Fillol | TEDxVitoriaGasteiz,TEDx,2025-05-14 15:30:10+00:00,2020+
dAwSJaXqvHM,Actuación musical | Mónica Durán | TEDxVitoriaGasteiz,TEDx,2025-05-14 15:29:54+00:00,2020+
spieEOI6odQ,Actuación musical | Pablo Agriano | TEDxVitoriaGasteiz,TEDx,2025-05-14 15:29:31+00:00,2020+
1zSi3G0h_3M,El euskera también es tuyo | Mikel Inuntziaga | TEDxVitoriaGasteiz,TEDx,2025-05-14 15:29:18+00:00,2020+
qbU8WhcV3_I,La ultraderecha y el día de la marmota | Franco Delle Donne | TEDxVitoriaGasteiz,TEDx,2025-05-14 15:28:41+00:00,2020+
v4YLbt4ymbs,Cómo usar las redes sociales sin que te usen a ti | Carmela Ríos | TEDxVitoriaGasteiz,TEDx,2025-05-14 15:28:29+00:00,2020+
5KVi7nDxiy4,Sobrevivir no basta: los refugiados también merecemos sonreír | Kamal Al Hakim | TEDxVitoriaGasteiz,TEDx,2025-05-14 15:27:31+00:00,2020+
Cqg5783ySIY,"""Every person is fantastic — until you're threatened. And then?"" | Dirck Slabbekoorn | TEDxHaarlem",TEDx,2025-05-14 15:27:11+00:00,2020+
7liT05hTYp8,Cinco claves para cuidar tu salud mental | Adam Martín | TEDxVitoriaGasteiz,TEDx,2025-05-14 15:23:59+00:00,2020+
VMYMkEh2Yr8,"You're moving fast, but are you moving in the right direction? | Freek van Litsenburg | TEDxTilburg",TEDx,2025-05-14 15:23:35+00:00,2020+
Gu0_tIufYDE,Breaking the Cycle of Self Sabotage  | Tanya Chernova | TEDxEtTagammo,TEDx,2025-05-14 15:23:26+00:00,2020+
JplXq70DPWM,The Power of Words | Nazira Inoyatova | TEDxCAU Women,TEDx,2025-05-14 15:23:13+00:00,2020+
UKl608KJvYs,From Job Titles to Life Titles | Sreekanth Arimanithaya | TEDxEThames College,TEDx,2025-05-14 15:23:05+00:00,2020+
CI51TZBs2jo,Using small ideas to make big changes | Safeer Qureshi | TEDxEtTagammo,TEDx,2025-05-14 15:22:17+00:00,2020+
evGVrHutz8k,Womanhood is Not a Checklist | Akhila Prasanna Telugu | TEDxEThames College,TEDx,2025-05-14 15:22:14+00:00,2020+
406HLxcf2G4,The Meaning of Power | Dr. Suzan Johnson Cook | TEDxEtTagammo,TEDx,2025-05-14 15:22:05+00:00,2020+
pJDubRQNuA4,The Power of Effort | Vincent  | TEDxYouth@RegentsSchool,TEDx,2025-05-14 15:21:09+00:00,2020+
WhkcqngDcMo,The Power of Technology: Will AI Take Over the World? | Richard Gunara | TEDxYouth@RegentsSchool,TEDx,2025-05-14 15:20:55+00:00,2020+
rfmpmhHJ15c,The Power of Music: How Music Can Change Lives | Rosalind Prescott | TEDxYouth@RegentsSchool,TEDx,2025-05-14 15:20:25+00:00,2020+
EuvlBAp3tkE,The Power of Taking the First Step | Friso Poldervaart | TEDxYouth@RegentsSchool,TEDx,2025-05-14 15:20:15+00:00,2020+
98rL1iNK-Rs,The Power of Questioning | Meredith Prescott | TEDxYouth@RegentsSchool,TEDx,2025-05-14 15:20:06+00:00,2020+
-pCYNvATcXg,The Power of Awareness: Harnessing Overthinking for Growth | Jessie Kim | TEDxYouth@RegentsSchool,TEDx,2025-05-14 15:20:01+00:00,2020+
vFKMR2xYadg,The Power of Discipline | Edgar Naikyan | TEDxYouth@RegentsSchool,TEDx,2025-05-14 15:19:52+00:00,2020+
_vdBEeV105Q,The Power of Taking Risks  | Arame Marukyan | TEDxYouth@RegentsSchool,TEDx,2025-05-14 15:19:45+00:00,2020+
qTREDB6wR4w,The Power of Embracing: Turning Defeat into Lessons | Anya Bijaphala | TEDxYouth@RegentsSchool,TEDx,2025-05-14 15:19:41+00:00,2020+
56afp7kr1rQ,Emotional Intelligence: The Human Edge in the age of AI | Bhaskar Indrakanti | TEDxYouth@WBS,TEDx,2025-05-14 15:19:02+00:00,2020+
-yLKsVx2kk0,One Pond at a Time: A Journey of Environmental Revival | Ramveer Tanwar | TEDxYouth@WBS,TEDx,2025-05-14 15:18:47+00:00,2020+
kezQl9l0ViU,From Homo Sapiens to Homo Spacians: Bridging Heritage and Astronomy | Amitabh Pandey | TEDxYouth@WBS,TEDx,2025-05-14 15:18:37+00:00,2020+
IG8QJvyWVb0,Fail to Succeed: Lessons from a Journalist’s Journey | Sayeed Ansari | TEDxYouth@WBS,TEDx,2025-05-14 15:18:29+00:00,2020+
ZAxEAmsLvFk,Science and Healthcare: Advocating for the Voiceless | Ronak Karlapudi | TEDxYouth@DIA,TEDx,2025-05-14 15:18:15+00:00,2020+
od99eoKnhYQ,Lighting the Path: Empowering the Visually Impaired | Tiffany Brar | TEDxYouth@WBS,TEDx,2025-05-14 15:18:06+00:00,2020+
mmw1O_E8nNw,Runaway Girl: Band Music Performance | Isabella Josephine Saleme & Layla El Azab | TEDxYouth@DIA,TEDx,2025-05-14 15:17:58+00:00,2020+
1_uM9YzLpfk,Astrophysics: The Future of Space Exploration | Aditya Banerjee | TEDxYouth@DIA,TEDx,2025-05-14 15:17:51+00:00,2020+
BRpD8gAEa30,Vuoto a perdere | Viola Pantano | TEDxFrosinone,TEDx,2025-05-14 15:17:19+00:00,2020+
7gsznGlaFS0,"""Io sono la Natura"" | Alessandro Carfagna | TEDxFrosinone",TEDx,2025-05-14 15:16:55+00:00,2020+
a9siRpqhXP0,Alimentazione Etica: Rimettere l'Umano al Centro | Marco Esposito | TEDxFrosinone,TEDx,2025-05-14 15:16:42+00:00,2020+
b8k77ufENrA,I costi invisibili dei trasporti  | Giancarlo Bertalero | TEDxFrosinone,TEDx,2025-05-14 15:16:28+00:00,2020+
UBNdbtW_BV4,Sostenibilità e Pensiero Critico: Sfide e Opportunità | Alessio Mastroianni | TEDxFrosinone,TEDx,2025-05-14 15:15:57+00:00,2020+
yh_NIpjg1ig,Da Conoscenza a CO-SCIENZA: La Trasformazione Necessaria | Rossano Ercolini | TEDxFrosinone,TEDx,2025-05-14 15:15:42+00:00,2020+
DW85r6TcEj8,"Emozioni, Imperfezioni e Autenticità: La Musica | Gabriele Amalfitano | TEDxFrosinone",TEDx,2025-05-14 15:15:28+00:00,2020+
5feYQ3Y9m6E,Training Lawyers for Real Life — Because Life Isn’t Like TV | Adrienne Go | TEDxSan Diego Salon,TEDx,2025-05-14 15:14:38+00:00,2020+
WUA5XjFl3Ug,How can we get to 30% tree cover by 2030? Plant way more trees | Amos White | TEDxBoston,TEDx,2025-05-14 15:14:33+00:00,2020+
z9y2iH7wQGc,Surviving college and beyond: Embracing failure to foster success | Tim Spicer | TEDxEmory,TEDx,2025-05-14 15:14:07+00:00,2020+
cfLqV4kIv4k,Beyond the Olmstead Decision: Changing Lives for People with Disabilities | Lisa Reisman | TEDxEmory,TEDx,2025-05-14 15:13:53+00:00,2020+
YpObSNyKIgg,From breaking bones to breaking free: How I found an unbreakable mindset | McKenzie Coan | TEDxEmory,TEDx,2025-05-14 15:13:39+00:00,2020+
MqZDy8b6f_0,Why Don't We Care Enough? Redefining Empathy | Rashmi Raveendran | TEDxEmory,TEDx,2025-05-14 15:13:26+00:00,2020+
xhKOEPWcuW0,"Why Doctors Need AI, and AI Needs Doctors | Dr. Ravi Parikh | TEDxEmory",TEDx,2025-05-14 15:13:24+00:00,2020+
Ty8jnSdoCOc,Authenticity in Medicine: Fostering Truth and Bridging the Connection | Dr. Betsy Grunch | TEDxEmory,TEDx,2025-05-14 15:12:24+00:00,2020+
ewkjXGHHR-k,The Rabbit Killed by a Wolf: Perspective in Art and History | Dawn Williams Boyd | TEDxEmory,TEDx,2025-05-14 15:12:17+00:00,2020+
G2HfVS5k2ew,Building a “good energy” future: Who holds the power? | Chandra Farley | TEDxEmory,TEDx,2025-05-14 15:12:09+00:00,2020+
NC_UQldTNbc,How necessary is animal testing? | Caius Gibeily | TEDxEmory,TEDx,2025-05-14 15:12:02+00:00,2020+
g_Hdz-1z2rk,The Power of a Smile | Brad Corrigan | TEDxBerkshires,TEDx,2025-05-14 15:10:47+00:00,2020+
4zHtQFSac_k,Atomic Focus: Ademhaling als sleutel tot ultieme concentratie. | Dennis van Straalen | TEDxTilburg,TEDx,2025-05-14 15:10:10+00:00,2020+
ssb32JwyK3Y,El Poder de la Consciencia y la Magia del Corazón  | Regina Sayeg | TEDxColegio Merici Youth,TEDx,2025-05-14 15:09:51+00:00,2020+
Ufj1-Hsze4U,The serious business of silly ideas | Raimke Groothuizen | TEDxTilburg,TEDx,2025-05-14 15:09:42+00:00,2020+
f_tAeHYXf2s,De kracht van anders zijn. | Sebastiaan Kieft | TEDxTilburg,TEDx,2025-05-14 15:08:51+00:00,2020+
V1iDEjQiRLg,Assembly lining Innovation | Capt. DC Sekhar | TEDxBistupur,TEDx,2025-05-14 15:08:24+00:00,2020+
3xhzeGITcRg,“Why We Fear Innovation – And How to Embrace It” | Drishyaa Duggal | TEDxGL Bajaj,TEDx,2025-05-14 15:08:08+00:00,2020+
DKFhTrLRGnI,Anxious about being Stigmatized | Dr. Richa Amatya | TEDxQuest International College,TEDx,2025-05-14 15:08:01+00:00,2020+
9g1WXCk-964,Inside the Courtroom: The Art and Grit of Litigation | Sr. Adv Archana Pathak Dave | TEDxRGNUL,TEDx,2025-05-14 14:55:10+00:00,2020+
B6lZOU6320o,Truth Matters: Media for All | MOHAMMED IDRIS MALAGI | TEDxNTICAbujaYouth,TEDx,2025-05-14 14:54:22+00:00,2020+
S8M0oKUePC4,Tu voz en las músicas colombianas | Francy Montalvo & Javier Pérez | TEDxUniversidad El Bosque,TEDx,2025-05-14 14:54:08+00:00,2020+
rQPH67FIVMs,How Values Will Save America’s Leadership | Chris Valletta | TEDxTAMU,TEDx,2025-05-14 14:53:50+00:00,2020+
MTGi4K_9QHs,"Securing Nigeria, Shaping Tomorrow | KABIR ADAMU | TEDxNTICAbujaYouth",TEDx,2025-05-14 14:52:48+00:00,2020+
aCCatA8WxVw,Ignite the Passion: Choosing Purpose Over Pressure | Dr VIVIAN SONNY-NSIRIM | TEDxNTICAbujaYouth,TEDx,2025-05-14 14:52:36+00:00,2020+
XQqBvO-4Dr4,My Road to an Olympic Medal: The Taekwondo Way | Chika Chukwumerije | TEDxNTICAbujaYouth,TEDx,2025-05-14 14:52:22+00:00,2020+
0C0jSvKZxqc,Self Imposed Limits | Miguel Angel Santinelli Turquie | TEDxColegio Merici Youth,TEDx,2025-05-14 14:50:33+00:00,2020+
lTiIYSMM28M,Syria Post Liberation: Surviving Hunger and Reimagining Peace.  | Rouba Mhaissen | TEDxLAU Women,TEDx,2025-05-14 14:50:19+00:00,2020+
nkuXeLdjaGA,Daring to Change | Verena Al Amil | TEDxLAU Women,TEDx,2025-05-14 14:50:05+00:00,2020+
p-v71cYvkSg,How to build a better world for women. | Lina AbiRafeh | TEDxLAU Women,TEDx,2025-05-14 14:49:58+00:00,2020+
Yya-SJAi2Zk,"L'astronomie, élément indispensable de l'éducation du futur | Jean Audouze | TEDxUTTroyes",TEDx,2025-05-14 14:48:13+00:00,2020+
cTcNqO4nWU4,"Unlocking Hope: How Prisons Can Heal, Not Just Punish | Sunil kumar Gupta | TEDxShivajiCollege",TEDx,2025-05-14 14:47:32+00:00,2020+
-d5fUycYzTY,De l'utilité des tiers-lieux pour changer le monde | Sidonie Martinez-Svoboda | TEDxUTTroyes,TEDx,2025-05-14 14:45:43+00:00,2020+
xWFWLJtjur0,"""C'était mieux avant !"". Et si le meilleur était devant nous ? | Mathieu Boucher | TEDxUTTroyes",TEDx,2025-05-14 14:45:30+00:00,2020+
2yczi_ugFc4,Et pourquoi ne pas s'abondonner à vivre ? | Timaho Marzin | TEDxUTTroyes,TEDx,2025-05-14 14:45:12+00:00,2020+
P2XS0D4uBTA,"Et si investir, c'était bien plus qu'une question d'argent ? | Ivan Kovac | TEDxUTTroyes",TEDx,2025-05-14 14:45:04+00:00,2020+
0XcJjEU7NOg,Robustesse : valoriser les déchets en énergie via un circuit court | Grégory Romano | TEDxUTTroyes,TEDx,2025-05-14 14:44:46+00:00,2020+
VTMDiguBILU,Dictature contre démocratie : un discours qui mène à la guerre ? | Eugénie Mérieau | TEDxUTTroyes,TEDx,2025-05-14 14:44:32+00:00,2020+
-oMdHyiYROA,Life paths and challenges of women and girls with disabilities | Mukhabbat Rakhimova | TEDxCAU Women,TEDx,2025-05-14 14:40:54+00:00,2020+
zlZ9BgPW4Xs,How Maternal Behavior Shapes a Child's Personality | Olga Ibragimova | TEDxCAU Women,TEDx,2025-05-14 14:40:46+00:00,2020+
vH_oj5imG6U,Plăci tectonice care transformă | Bogdan Rațiu | TEDxUMFST,TEDx,2025-05-14 14:40:38+00:00,2020+
eL2Zpa1XiGY,Contează optimismul când interacționăm cu personalitățile dificile? | Cosmin Popa | TEDxUMFST,TEDx,2025-05-14 14:40:15+00:00,2020+
9N_c4ps4rxs,Could This Virus Replace Antibiotics? | Yuliia Lohvynenko | TEDxBrayford Pool,TEDx,2025-05-13 16:49:51+00:00,2020+
GUfaYHWswcY,We Were Told to Dream — Then Left Behind | Gabby Wright | TEDxBrayford Pool,TEDx,2025-05-13 16:26:32+00:00,2020+
qod2sixeuvs,A Puppet’s Guide to Being Human | Valerii Dzekh | TEDxBrayford Pool,TEDx,2025-05-13 15:50:16+00:00,2020+
U-zQnRxIxlk,Has physics lost its way? | Joseph Davidson | TEDxBrayford Pool,TEDx,2025-05-13 15:48:33+00:00,2020+
3wvhuiKG054,Peace Begins with a Puppet | Valerii Dzekh | TEDxBrayford Pool,TEDx,2025-05-13 15:48:15+00:00,2020+
SK2URbeRSeU,The Songs Our Towns Remember | Boondog Balladeers | TEDxBrayford Pool,TEDx,2025-05-13 15:47:37+00:00,2020+
BzeU1KivXnI,What happens to art when nations go to war? | Yuliia Liubchenko | TEDxBrayford Pool,TEDx,2025-05-13 15:47:30+00:00,2020+
Ta_5hjdKPb8,"In Every Note, a Nation: The Soul of Ukraine in Song | Olga Ovcharuk | TEDxBrayford Pool",TEDx,2025-05-13 15:47:12+00:00,2020+
668PKTqsQEg,Seeing Myself in the Story – Explaining It to Everyone Else | Selma Ari De Rossi | TEDxBrayford Pool,TEDx,2025-05-13 15:46:33+00:00,2020+
YyOWIdD6wRA,From Stardust to Solidarity | Scott Coe | TEDxBrayford Pool,TEDx,2025-05-13 15:45:46+00:00,2020+
fSxi395qY94,Can James Bond Go Green? | Jack Shelbourn | TEDxBrayford Pool,TEDx,2025-05-13 15:44:49+00:00,2020+
Tku44kWJeFg,Sex Doesn’t Sell | Gracie Beadling & Daria Chyzhyk | TEDxBrayford Pool,TEDx,2025-05-13 15:44:34+00:00,2020+
Ovvl8_1e0mM,The Hand-Cranked Heartbeat of My Culture | Iryna Muha | TEDxBrayford Pool,TEDx,2025-05-13 15:44:00+00:00,2020+
8CgE_w095GI,Entertainment Is Valid: Turning Passion into Profession | CHARLES INOJIE | TEDxNTICAbujaYouth,TEDx,2025-05-13 15:15:46+00:00,2020+
-Lb38Zpy4hM,Una Moda Senza Sprechi? La Risposta è nella Tecnologia  | Elena Pierri | TEDxFrosinone,TEDx,2025-05-13 15:15:20+00:00,2020+
Mi1fxlOiN5c,Il Cambiamento Climatico Sta Silenziando il Mondo | Jacopo De Luca | TEDxFrosinone,TEDx,2025-05-13 15:15:05+00:00,2020+
qCtff4DTnYw,Dal piatto al pianeta: il cambiamento parte da qui | Margherita Maiani | TEDxFrosinone,TEDx,2025-05-13 15:14:58+00:00,2020+
C7yl2kxTXaQ,"Energia, dalla schiavitù alla liberazione | Stefano Ceccarelli | TEDxFrosinone",TEDx,2025-05-13 15:14:50+00:00,2020+
rPc_eRBuciQ,WASTE CONNECTION: Il viaggio nascosto dei nostri rifiuti | Maria Teresa Paoli | TEDxFrosinone,TEDx,2025-05-13 15:14:46+00:00,2020+
3AF6_TXUVdg,Beauty Brains & the Beast within:The Women Wellness Code | Myriam El Khoury-Malhameh | TEDxLAU Women,TEDx,2025-05-13 15:14:33+00:00,2020+
-1WDgXOjhic,Echoes of her Voice. | Reem Deeb | TEDxLAU Women,TEDx,2025-05-13 15:14:24+00:00,2020+
-dUi6ni9Gz0,The “Race” Within: Unapologetically Owning Your Identity. | Aziza Sbaity | TEDxLAU Women,TEDx,2025-05-13 15:14:17+00:00,2020+
dh5bEiAnaVA,The 4 Pillars of Timeless Leadership: Chanakya’s Wisdom | Mansi Y Thakkar | TEDxAvantika University,TEDx,2025-05-13 15:14:04+00:00,2020+
VnVSA-ZzbeA,Creative Companion or Competitor? AI’s Impact on Art & Media | Alexander Bransby-Zachary | TEDxUConn,TEDx,2025-05-13 15:13:55+00:00,2020+
wd2aqdJ0rT8,Chapters of You: Use Your Past to Shape a Better Future | Tanishka . | TEDxCIS Guangzhou Youth,TEDx,2025-05-13 15:13:40+00:00,2020+
G6yXWbHxgS8,The Presence We Overlook: Realising What Our Parents Mean | Rahaf Muthanna | TEDxCIS Guangzhou Youth,TEDx,2025-05-13 15:13:33+00:00,2020+
Ufxjavir-Cs,Where Dreams Live: The In-Between of Ideals and Reality  | Wendy Wang | TEDxCIS Guangzhou Youth,TEDx,2025-05-13 15:13:24+00:00,2020+
vbQnrPE-rc8,La orquesta como laboratorio de empatia | María Catalina Prieto | TEDxUniversidad El Bosque,TEDx,2025-05-13 15:12:36+00:00,2020+
DPnFyqWpD20,"You Don’t Fear Change, You Fear the Transition State | Katrina Schneider | TEDxUConn",TEDx,2025-05-13 15:12:22+00:00,2020+
zOiwEI1mdcI,List or Limits? Embrace Boundless Possibilities | Michelle Aarons | TEDxOshawa,TEDx,2025-05-13 15:12:14+00:00,2020+
G-O9VAbZUfc,What happens when we stop needing answers? | Janis Rebekah V | TEDxChennai Institute Of Technology,TEDx,2025-05-13 15:11:48+00:00,2020+
68linmM8-xE,Beyond Fear: Embracing Life’s Uncertainty | Tamizhazhagan SK | TEDxChennai Institute Of Technology,TEDx,2025-05-13 15:11:39+00:00,2020+
pblM8UU9S1U,Impact of media detox in our everyday life | Kanishka Bharathi | TEDxChennai Institute Of Technology,TEDx,2025-05-13 15:11:26+00:00,2020+
NJ7f-pVmlDk,Inside the Mind of an Overthinker | Nishitha Raghunathan | TEDxChennai Institute Of Technology,TEDx,2025-05-13 15:11:18+00:00,2020+
zIgCn4oLIaw,The Beauty of Incomplete Stories | Srinivaasan Gopalakrishnan | TEDxChennai Institute Of Technology,TEDx,2025-05-13 15:11:10+00:00,2020+
dMk5P71x9As,"Menstruation, Myths, and Modern India | David Samuvel Sibi H | TEDxChennai Institute Of Technology",TEDx,2025-05-13 15:11:02+00:00,2020+
q0wGWZATYPU,The Secret to Life Purpose Lies in Possibilities | Bradley Wright | TEDxUConn,TEDx,2025-05-13 15:10:41+00:00,2020+
VMi01jKVS9I,How much brain do we need for spirituality? | Mohammad Amin Saraei | TEDxUConn,TEDx,2025-05-13 15:10:30+00:00,2020+
9x-Eo-33hpI,Lifelong Learning - A Key to transforming your life and career! | Alok Tewari | TEDxUConn,TEDx,2025-05-13 15:10:17+00:00,2020+
xx4G75-Nf5M,Barreras Físicas no mentales | Renata Sánchez Díaz | TEDxColegio Merici Youth,TEDx,2025-05-13 15:09:57+00:00,2020+
k_gd7KjT6Rk,The Art of Alignment: using your core to create confidence | Vera Milan Gervais | TEDxOshawa,TEDx,2025-05-13 15:09:36+00:00,2020+
RtwFjL4Jr3A,How Mediation & Tech Can Save Families From The Courtroom  | Gabrielle Hartley | TEDxSan Diego Salon,TEDx,2025-05-13 15:09:27+00:00,2020+
PrIb79bdrxw,The New Fire: Unlocking the Gift of Nuclear Energy | Osama Baig | TEDxOshawa,TEDx,2025-05-13 15:09:19+00:00,2020+
Nr1-v56Faek,Yo soy de... | Neuse River Middle School Students | TEDxYouth@ChavisWay,TEDx,2025-05-13 15:09:04+00:00,2020+
xFM2gHgWbEg,How to Live the Life You Imagine | Margaret Brower | TEDxNIU,TEDx,2025-05-13 15:08:57+00:00,2020+
iQeTCFnCadE,Abraza tus emociones | Raquel Mascaraque | TEDxUC3M,TEDx,2025-05-13 15:08:15+00:00,2020+
400X7SerySI,La Lectura | Camila Jiménez San Germán | TEDxColegio Merici Youth,TEDx,2025-05-13 15:08:01+00:00,2020+
w2eQ2KNIhrY,El TDA no es una barrera | Antonia Pavón | TEDxColegio Merici Youth,TEDx,2025-05-13 15:07:35+00:00,2020+
V9H1WFlq1vk,Cómo comunicar cuando tienes al público en contra | Mary Ruiz | TEDxUC3M,TEDx,2025-05-13 15:07:28+00:00,2020+
fz77kR1RSK8,Aesthetic Makeovers  | Dr. Harsh Amin | TEDxNHLMMC,TEDx,2025-05-13 15:07:03+00:00,2020+
TroHmO3ZwbA,Daughters Behind the Glass | Elisa Jiménez Ballesteros | TEDxColegio Merici Youth,TEDx,2025-05-13 15:06:55+00:00,2020+
mXWTHNSV5qw,Crossing Borders | Marielle de la Cruz | TEDxColegio Merici Youth,TEDx,2025-05-13 15:06:46+00:00,2020+
mmpJWyutbW4,Going through darkness | Matilda Puertas | TEDxColegio Merici Youth,TEDx,2025-05-13 15:05:36+00:00,2020+
2Ba07Od4P8A,Living with disability | Andrés Costemalle Carrandi | TEDxColegio Merici Youth,TEDx,2025-05-13 15:04:59+00:00,2020+
_GD_giPVhv4,The Universe in Us: Life's Intimate Connection to the Cosmos | Michael Zevin | TEDxNIU,TEDx,2025-05-13 15:04:39+00:00,2020+
rUVyQMXLGPI,How to cope with Loneliness in today's time | Dyutima Sharma | TEDxAvantika University,TEDx,2025-05-13 15:04:03+00:00,2020+
38YfKwXMcPE,I am a Masterpiece: There are no Standard Answers in Life | Anita Zhang | TEDxCIS Guangzhou Youth,TEDx,2025-05-13 15:03:01+00:00,2020+
EYmi5nsW-SE,Falling Forward: Finding Strength & Joy in the Game | Jolie Liang | TEDxCIS Guangzhou Youth,TEDx,2025-05-13 15:02:19+00:00,2020+
jMFTV8YwTGg,Rewriting Our Relationship with Nature | Mallory Malz | TEDxUConn,TEDx,2025-05-13 15:02:11+00:00,2020+
